4,680.0000000000,160.0000000000
1,1418.0000000000,219.0000000000
2,1131.0000000000,178.0000000000
3,833.0000000000,146.0000000000
4,696.0000000000,165.0000000000
1,1438.0000000000,219.0000000000
2,1150.0000000000,176.0000000000
3,852.0000000000,142.0000000000
4,711.0000000000,169.0000000000
1,1457.0000000000,218.0000000000
2,1167.0000000000,174.0000000000
3,869.0000000000,138.0000000000
4,726.0000000000,172.0000000000
1,1475.0000000000,217.0000000000
2,1183.0000000000,172.0000000000
3,884.0000000000,134.0000000000
4,739.0000000000,175.0000000000
1,1491.0000000000,217.0000000000
2,1196.0000000000,170.0000000000
3,897.0000000000,130.0000000000
4,751.0000000000,178.0000000000
1,1505.0000000000,215.0000000000
2,1208.0000000000,168.0000000000
3,907.0000000000,126.0000000000
4,762.0000000000,179.0000000000
1,1516.0000000000,214.0000000000
2,1217.0000000000,165.0000000000
3,915.0000000000,122.0000000000
4,772.0000000000,180.0000000000
1,1525.0000000000,212.0000000000
2,1224.0000000000,162.0000000000
3,920.0000000000,117.0000000000
4,781.0000000000,180.0000000000
1,1531.0000000000,210.0000000000
2,1228.0000000000,159.0000000000
3,922.0000000000,113.0000000000
4,789.0000000000,179.0000000000
1,1534.0000000000,207.0000000000
2,1229.0000000000,155.0000000000
3,920.0000000000,109.0000000000
4,796.0000000000,177.0000000000
1,1534.0000000000,205.0000000000
2,1227.0000000000,152.0000000000
3,915.0000000000,104.0000000000
4,802.0000000000,174.0000000000
1,1531.0000000000,201.0000000000
2,1222.0000000000,147.0000000000
3,907.0000000000,100.0000000000
4,806.0000000000,171.0000000000
1,1525.0000000000,198.0000000000
2,1214.0000000000,143.0000000000
3,896.0000000000,96.0000000000
4,810.0000000000,166.0000000000
1,1516.0000000000,194.0000000000
2,1203.0000000000,139.0000000000
3,882.0000000000,92.0000000000
4,812.0000000000,161.0000000000
1,1505.0000000000,191.0000000000
2,1190.0000000000,135.0000000000
3,866.0000000000,89.0000000000
4,813.0000000000,155.0000000000
1,1491.0000000000,187.0000000000
2,1176.0000000000,131.0000000000
3,848.0000000000,86.0000000000
4,813.0000000000,149.0000000000
1,1476.0000000000,184.0000000000
2,1159.0000000000,128.0000000000
3,828.0000000000,84.0000000000
4,812.0000000000,143.0000000000
1,1460.0000000000,180.0000000000
2,1142.0000000000,125.0000000000
3,807.0000000000,84.0000000000
4,810.0000000000,136.0000000000
1,1443.0000000000,178.0000000000
2,1124.0000000000,123.0000000000
3,786.0000000000,84.0000000000
4,806.0000000000,129.0000000000
1,1426.0000000000,176.0000000000
2,1106.0000000000,122.0000000000
3,765.0000000000,85.0000000000
4,801.0000000000,123.0000000000
1,1409.0000000000,175.0000000000
2,1089.0000000000,121.0000000000
3,745.0000000000,88.0000000000
4,795.0000000000,117.0000000000
1,1393.0000000000,174.0000000000
2,1073.0000000000,122.0000000000
3,727.0000000000,91.0000000000
4,788.0000000000,112.0000000000
1,1378.0000000000,175.0000000000
2,1059.0000000000,125.0000000000
3,711.0000000000,95.0000000000
4,780.0000000000,108.0000000000
1,1365.0000000000,177.0000000000
2,1047.0000000000,128.0000000000
3,699.0000000000,101.0000000000
4,771.0000000000,106.0000000000
1,1354.0000000000,179.0000000000
2,1037.0000000000,132.0000000000
3,689.0000000000,107.0000000000
4,762.0000000000,106.0000000000
1,1346.0000000000,183.0000000000
2,1030.0000000000,137.0000000000
3,683.0000000000,113.0000000000
4,752.0000000000,107.0000000000
1,1339.0000000000,188.0000000000
2,1025.0000000000,143.0000000000
3,681.0000000000,121.0000000000
4,742.0000000000,110.0000000000
1,1336.0000000000,193.0000000000
2,1024.0000000000,150.0000000000
3,682.0000000000,128.0000000000
4,732.0000000000,115.0000000000
1,1334.0000000000,199.0000000000
2,1025.0000000000,158.0000000000
3,687.0000000000,136.0000000000
4,723.0000000000,122.0000000000
1,1335.0000000000,206.0000000000
2,1029.0000000000,166.0000000000
3,695.0000000000,144.0000000000
4,714.0000000000,130.0000000000
1,1338.0000000000,214.0000000000
2,1035.0000000000,174.0000000000
3,706.0000000000,152.0000000000
4,705.0000000000,140.0000000000
1,1343.0000000000,222.0000000000
2,1043.0000000000,183.0000000000
3,719.0000000000,161.0000000000
4,697.0000000000,151.0000000000
1,1349.0000000000,230.0000000000
2,1053.0000000000,192.0000000000
3,734.0000000000,170.0000000000
4,690.0000000000,162.0000000000
1,1357.0000000000,238.0000000000
2,1064.0000000000,201.0000000000
3,750.0000000000,178.0000000000
4,683.0000000000,173.0000000000
1,1365.0000000000,246.0000000000
2,1075.0000000000,210.0000000000
3,767.0000000000,187.0000000000
4,678.0000000000,185.0000000000
1,1374.0000000000,254.0000000000
2,1087.0000000000,219.0000000000
3,784.0000000000,196.0000000000
4,672.0000000000,196.0000000000
1,1383.0000000000,262.0000000000
2,1098.0000000000,228.0000000000
3,800.0000000000,204.0000000000
4,668.0000000000,207.0000000000
1,1391.0000000000,269.0000000000
2,1109.0000000000,237.0000000000
3,816.0000000000,212.0000000000
4,663.0000000000,218.0000000000
1,1399.0000000000,276.0000000000
2,1120.0000000000,245.0000000000
3,830.0000000000,221.0000000000
4,659.0000000000,228.0000000000
1,1406.0000000000,283.0000000000
2,1129.0000000000,252.0000000000
3,843.0000000000,228.0000000000
4,656.0000000000,237.0000000000
1,1412.0000000000,290.0000000000
2,1137.0000000000,259.0000000000
3,854.0000000000,236.0000000000
4,652.0000000000,245.0000000000
1,1417.0000000000,295.0000000000
2,1143.0000000000,266.0000000000
3,863.0000000000,242.0000000000
4,649.0000000000,253.0000000000
1,1420.0000000000,301.0000000000
2,1148.0000000000,272.0000000000
3,870.0000000000,249.0000000000
4,645.0000000000,260.0000000000
1,1421.0000000000,306.0000000000
2,1151.0000000000,278.0000000000
3,875.0000000000,255.0000000000
4,642.0000000000,266.0000000000
1,1421.0000000000,310.0000000000
2,1152.0000000000,283.0000000000
3,877.0000000000,260.0000000000
4,638.0000000000,271.0000000000
1,1420.0000000000,314.0000000000
2,1151.0000000000,287.0000000000
3,877.0000000000,265.0000000000
4,635.0000000000,275.0000000000
1,1416.0000000000,317.0000000000
2,1148.0000000000,291.0000000000
3,875.0000000000,270.0000000000
4,631.0000000000,278.0000000000
1,1412.0000000000,320.0000000000
2,1144.0000000000,294.0000000000
3,870.0000000000,274.0000000000
4,627.0000000000,281.0000000000
1,1405.0000000000,323.0000000000
2,1137.0000000000,297.0000000000
3,863.0000000000,277.0000000000
4,624.0000000000,283.0000000000
1,1398.0000000000,325.0000000000
2,1129.0000000000,300.0000000000
3,854.0000000000,281.0000000000
4,620.0000000000,284.0000000000
1,1389.0000000000,326.0000000000
2,1120.0000000000,302.0000000000
3,843.0000000000,284.0000000000
4,617.0000000000,285.0000000000
1,1379.0000000000,328.0000000000
2,1109.0000000000,304.0000000000
3,830.0000000000,286.0000000000
4,613.0000000000,286.0000000000
1,1368.0000000000,329.0000000000
2,1098.0000000000,306.0000000000
3,816.0000000000,289.0000000000
4,610.0000000000,285.0000000000
1,1357.0000000000,330.0000000000
2,1085.0000000000,307.0000000000
3,801.0000000000,291.0000000000
4,608.0000000000,285.0000000000
1,1346.0000000000,331.0000000000
2,1072.0000000000,308.0000000000
3,785.0000000000,293.0000000000
4,606.0000000000,284.0000000000
1,1335.0000000000,332.0000000000
2,1060.0000000000,309.0000000000
3,768.0000000000,295.0000000000
4,605.0000000000,283.0000000000
1,1325.0000000000,333.0000000000
2,1047.0000000000,311.0000000000
3,752.0000000000,297.0000000000
4,605.0000000000,282.0000000000
1,1315.0000000000,333.0000000000
2,1036.0000000000,311.0000000000
3,736.0000000000,298.0000000000
4,606.0000000000,281.0000000000
1,1307.0000000000,334.0000000000
2,1025.0000000000,312.0000000000
3,721.0000000000,300.0000000000
4,608.0000000000,281.0000000000
1,1301.0000000000,335.0000000000
2,1016.0000000000,313.0000000000
3,708.0000000000,302.0000000000
4,613.0000000000,280.0000000000
1,1296.0000000000,336.0000000000
2,1008.0000000000,315.0000000000
3,696.0000000000,303.0000000000
4,619.0000000000,280.0000000000
1,1293.0000000000,337.0000000000
2,1003.0000000000,316.0000000000
3,687.0000000000,305.0000000000
4,626.0000000000,281.0000000000
1,1293.0000000000,338.0000000000
2,1000.0000000000,317.0000000000
3,681.0000000000,306.0000000000
4,636.0000000000,283.0000000000
1,1295.0000000000,340.0000000000
2,1000.0000000000,318.0000000000
3,678.0000000000,308.0000000000
4,647.0000000000,286.0000000000
1,1300.0000000000,342.0000000000
2,1003.0000000000,320.0000000000
3,677.0000000000,309.0000000000
4,659.0000000000,289.0000000000
1,1308.0000000000,344.0000000000
2,1008.0000000000,322.0000000000
3,681.0000000000,311.0000000000
4,673.0000000000,294.0000000000
1,1319.0000000000,346.0000000000
2,1017.0000000000,324.0000000000
3,688.0000000000,312.0000000000
4,688.0000000000,299.0000000000
1,1332.0000000000,349.0000000000
2,1028.0000000000,326.0000000000
3,698.0000000000,314.0000000000
4,703.0000000000,305.0000000000
1,1347.0000000000,352.0000000000
2,1042.0000000000,329.0000000000
3,711.0000000000,316.0000000000
4,718.0000000000,311.0000000000
1,1365.0000000000,356.0000000000
2,1058.0000000000,332.0000000000
3,727.0000000000,318.0000000000
4,733.0000000000,318.0000000000
1,1384.0000000000,359.0000000000
2,1076.0000000000,335.0000000000
3,746.0000000000,320.0000000000
4,747.0000000000,326.0000000000
1,1405.0000000000,363.0000000000
2,1096.0000000000,339.0000000000
3,766.0000000000,322.0000000000
4,761.0000000000,333.0000000000
1,1426.0000000000,367.0000000000
2,1116.0000000000,342.0000000000
3,787.0000000000,325.0000000000
4,774.0000000000,341.0000000000
1,1448.0000000000,371.0000000000
2,1136.0000000000,346.0000000000
3,809.0000000000,328.0000000000
4,785.0000000000,348.0000000000
1,1469.0000000000,376.0000000000
2,1157.0000000000,351.0000000000
3,831.0000000000,331.0000000000
4,795.0000000000,355.0000000000
1,1489.0000000000,380.0000000000
2,1176.0000000000,355.0000000000
3,852.0000000000,335.0000000000
4,804.0000000000,362.0000000000
1,1507.0000000000,384.0000000000
2,1194.0000000000,359.0000000000
3,872.0000000000,338.0000000000
4,811.0000000000,368.0000000000
1,1524.0000000000,388.0000000000
2,1210.0000000000,363.0000000000
3,889.0000000000,342.0000000000
4,817.0000000000,374.0000000000
1,1538.0000000000,392.0000000000
2,1224.0000000000,367.0000000000
3,905.0000000000,346.0000000000
4,822.0000000000,379.0000000000
1,1549.0000000000,395.0000000000
2,1236.0000000000,371.0000000000
3,918.0000000000,350.0000000000
4,825.0000000000,384.0000000000
1,1558.0000000000,399.0000000000
2,1244.0000000000,375.0000000000
3,927.0000000000,354.0000000000
4,826.0000000000,388.0000000000
1,1562.0000000000,402.0000000000
2,1249.0000000000,379.0000000000
3,933.0000000000,357.0000000000
4,827.0000000000,391.0000000000
1,1564.0000000000,404.0000000000
2,1251.0000000000,382.0000000000
3,936.0000000000,361.0000000000
4,825.0000000000,394.0000000000
1,1561.0000000000,407.0000000000
2,1249.0000000000,385.0000000000
3,935.0000000000,365.0000000000
4,823.0000000000,397.0000000000
1,1555.0000000000,409.0000000000
2,1244.0000000000,388.0000000000
3,930.0000000000,368.0000000000
4,819.0000000000,399.0000000000
1,1546.0000000000,411.0000000000
2,1236.0000000000,390.0000000000
3,923.0000000000,371.0000000000
4,814.0000000000,400.0000000000
1,1534.0000000000,413.0000000000
2,1225.0000000000,392.0000000000
3,912.0000000000,374.0000000000
4,807.0000000000,401.0000000000
1,1519.0000000000,414.0000000000
2,1212.0000000000,394.0000000000
3,898.0000000000,377.0000000000
4,799.0000000000,402.0000000000
1,1502.0000000000,415.0000000000
2,1195.0000000000,396.0000000000
3,882.0000000000,380.0000000000
4,790.0000000000,402.0000000000
1,1482.0000000000,417.0000000000
2,1178.0000000000,398.0000000000
3,863.0000000000,383.0000000000
4,779.0000000000,402.0000000000
1,1461.0000000000,418.0000000000
2,1158.0000000000,400.0000000000
3,843.0000000000,386.0000000000
4,767.0000000000,401.0000000000
1,1440.0000000000,419.0000000000
2,1138.0000000000,401.0000000000
3,822.0000000000,388.0000000000
4,753.0000000000,401.0000000000
1,1417.0000000000,419.0000000000
2,1117.0000000000,403.0000000000
3,801.0000000000,391.0000000000
4,739.0000000000,400.0000000000
1,1395.0000000000,420.0000000000
2,1096.0000000000,405.0000000000
3,780.0000000000,394.0000000000
4,723.0000000000,399.0000000000
1,1374.0000000000,421.0000000000
2,1076.0000000000,406.0000000000
3,759.0000000000,396.0000000000
4,707.0000000000,397.0000000000
1,1353.0000000000,422.0000000000
2,1057.0000000000,408.0000000000
3,740.0000000000,399.0000000000
4,690.0000000000,396.0000000000
1,1334.0000000000,423.0000000000
2,1040.0000000000,409.0000000000
3,722.0000000000,401.0000000000
4,673.0000000000,395.0000000000
1,1317.0000000000,424.0000000000
2,1024.0000000000,411.0000000000
3,707.0000000000,403.0000000000
4,655.0000000000,395.0000000000
1,1302.0000000000,424.0000000000
2,1011.0000000000,412.0000000000
3,694.0000000000,406.0000000000
4,639.0000000000,394.0000000000
1,1290.0000000000,425.0000000000
2,1001.0000000000,413.0000000000
3,685.0000000000,407.0000000000
4,623.0000000000,394.0000000000
1,1281.0000000000,426.0000000000
2,993.0000000000,415.0000000000
3,678.0000000000,409.0000000000
4,609.0000000000,394.0000000000
1,1274.0000000000,427.0000000000
2,988.0000000000,416.0000000000
3,675.0000000000,411.0000000000
4,597.0000000000,394.0000000000
1,1270.0000000000,428.0000000000
2,986.0000000000,417.0000000000
3,675.0000000000,412.0000000000
4,586.0000000000,395.0000000000
1,1269.0000000000,429.0000000000
2,986.0000000000,418.0000000000
3,678.0000000000,413.0000000000
4,578.0000000000,396.0000000000
1,1271.0000000000,429.0000000000
2,990.0000000000,419.0000000000
3,684.0000000000,414.0000000000
4,572.0000000000,397.0000000000
1,1275.0000000000,430.0000000000
2,996.0000000000,420.0000000000
3,693.0000000000,414.0000000000
4,569.0000000000,398.0000000000
1,1281.0000000000,431.0000000000
2,1004.0000000000,420.0000000000
3,704.0000000000,414.0000000000
4,568.0000000000,400.0000000000
1,1290.0000000000,431.0000000000
2,1014.0000000000,421.0000000000
3,718.0000000000,415.0000000000
4,569.0000000000,401.0000000000
1,1300.0000000000,432.0000000000
2,1026.0000000000,421.0000000000
3,732.0000000000,414.0000000000
4,572.0000000000,403.0000000000
1,1312.0000000000,432.0000000000
2,1039.0000000000,421.0000000000
3,748.0000000000,414.0000000000
4,576.0000000000,404.0000000000
1,1324.0000000000,432.0000000000
2,1052.0000000000,421.0000000000
3,765.0000000000,414.0000000000
4,582.0000000000,406.0000000000
1,1338.0000000000,432.0000000000
2,1067.0000000000,420.0000000000
3,781.0000000000,413.0000000000
4,589.0000000000,407.0000000000
1,1351.0000000000,432.0000000000
2,1081.0000000000,420.0000000000
3,798.0000000000,412.0000000000
4,597.0000000000,408.0000000000
1,1365.0000000000,431.0000000000
2,1095.0000000000,419.0000000000
3,814.0000000000,411.0000000000
4,605.0000000000,408.0000000000
1,1379.0000000000,431.0000000000
2,1109.0000000000,418.0000000000
3,829.0000000000,409.0000000000
4,613.0000000000,409.0000000000
1,1391.0000000000,430.0000000000
2,1122.0000000000,417.0000000000
3,843.0000000000,407.0000000000
4,622.0000000000,409.0000000000
1,1403.0000000000,429.0000000000
2,1133.0000000000,416.0000000000
3,856.0000000000,405.0000000000
4,631.0000000000,408.0000000000
1,1414.0000000000,427.0000000000
2,1143.0000000000,414.0000000000
3,866.0000000000,403.0000000000
4,639.0000000000,407.0000000000
1,1424.0000000000,425.0000000000
2,1152.0000000000,412.0000000000
3,874.0000000000,400.0000000000
4,648.0000000000,406.0000000000
1,1432.0000000000,423.0000000000
2,1159.0000000000,409.0000000000
3,881.0000000000,397.0000000000
4,656.0000000000,404.0000000000
1,1438.0000000000,421.0000000000
2,1164.0000000000,406.0000000000
3,884.0000000000,394.0000000000
4,664.0000000000,402.0000000000
1,1443.0000000000,418.0000000000
2,1167.0000000000,403.0000000000
3,886.0000000000,390.0000000000
4,671.0000000000,399.0000000000
1,1445.0000000000,415.0000000000
2,1168.0000000000,399.0000000000
3,885.0000000000,386.0000000000
4,679.0000000000,396.0000000000
1,1446.0000000000,412.0000000000
2,1166.0000000000,395.0000000000
3,881.0000000000,382.0000000000
4,686.0000000000,392.0000000000
1,1445.0000000000,408.0000000000
2,1163.0000000000,391.0000000000
3,875.0000000000,377.0000000000
4,693.0000000000,388.0000000000
1,1442.0000000000,404.0000000000
2,1158.0000000000,386.0000000000
3,866.0000000000,371.0000000000
4,699.0000000000,383.0000000000
1,1438.0000000000,399.0000000000
2,1151.0000000000,380.0000000000
3,855.0000000000,365.0000000000
4,706.0000000000,377.0000000000
1,1432.0000000000,394.0000000000
2,1142.0000000000,374.0000000000
3,842.0000000000,359.0000000000
4,712.0000000000,371.0000000000
1,1425.0000000000,388.0000000000
2,1132.0000000000,368.0000000000
3,827.0000000000,353.0000000000
4,718.0000000000,364.0000000000
1,1417.0000000000,383.0000000000
2,1121.0000000000,362.0000000000
3,811.0000000000,346.0000000000
4,724.0000000000,357.0000000000
1,1408.0000000000,377.0000000000
2,1109.0000000000,355.0000000000
3,794.0000000000,339.0000000000
4,730.0000000000,349.0000000000
1,1399.0000000000,371.0000000000
2,1097.0000000000,348.0000000000
3,776.0000000000,332.0000000000
4,736.0000000000,341.0000000000
1,1390.0000000000,364.0000000000
2,1085.0000000000,341.0000000000
3,758.0000000000,325.0000000000
4,742.0000000000,332.0000000000
1,1382.0000000000,358.0000000000
2,1073.0000000000,333.0000000000
3,741.0000000000,318.0000000000
4,748.0000000000,324.0000000000
1,1374.0000000000,351.0000000000
2,1062.0000000000,326.0000000000
3,725.0000000000,311.0000000000
4,754.0000000000,315.0000000000
1,1368.0000000000,345.0000000000
2,1053.0000000000,319.0000000000
3,711.0000000000,304.0000000000
4,760.0000000000,307.0000000000
1,1363.0000000000,339.0000000000
2,1045.0000000000,312.0000000000
3,699.0000000000,297.0000000000
4,765.0000000000,299.0000000000
1,1360.0000000000,333.0000000000
2,1040.0000000000,305.0000000000
3,690.0000000000,290.0000000000
4,771.0000000000,292.0000000000
1,1359.0000000000,327.0000000000
2,1037.0000000000,298.0000000000
3,685.0000000000,283.0000000000
4,776.0000000000,285.0000000000
1,1360.0000000000,322.0000000000
2,1037.0000000000,292.0000000000
3,683.0000000000,277.0000000000
4,781.0000000000,279.0000000000
1,1364.0000000000,317.0000000000
2,1040.0000000000,287.0000000000
3,685.0000000000,271.0000000000
4,785.0000000000,275.0000000000
1,1369.0000000000,313.0000000000
2,1045.0000000000,282.0000000000
3,690.0000000000,265.0000000000
4,789.0000000000,271.0000000000
1,1377.0000000000,310.0000000000
2,1053.0000000000,278.0000000000
3,700.0000000000,260.0000000000
4,792.0000000000,268.0000000000
1,1387.0000000000,307.0000000000
2,1064.0000000000,274.0000000000
3,712.0000000000,255.0000000000
4,795.0000000000,267.0000000000
1,1398.0000000000,305.0000000000
2,1076.0000000000,271.0000000000
3,727.0000000000,250.0000000000
4,796.0000000000,266.0000000000
1,1410.0000000000,303.0000000000
2,1089.0000000000,268.0000000000
3,745.0000000000,246.0000000000
4,797.0000000000,266.0000000000
1,1423.0000000000,302.0000000000
2,1104.0000000000,267.0000000000
3,763.0000000000,243.0000000000
4,797.0000000000,266.0000000000
1,1436.0000000000,301.0000000000
2,1119.0000000000,265.0000000000
3,783.0000000000,240.0000000000
4,796.0000000000,267.0000000000
1,1448.0000000000,301.0000000000
2,1134.0000000000,265.0000000000
3,803.0000000000,238.0000000000
4,794.0000000000,268.0000000000
1,1461.0000000000,300.0000000000
2,1149.0000000000,264.0000000000
3,822.0000000000,237.0000000000
4,792.0000000000,270.0000000000
1,1472.0000000000,300.0000000000
2,1162.0000000000,264.0000000000
3,841.0000000000,236.0000000000
4,788.0000000000,271.0000000000
1,1481.0000000000,300.0000000000
2,1174.0000000000,264.0000000000
3,857.0000000000,235.0000000000
4,784.0000000000,272.0000000000
1,1489.0000000000,300.0000000000
2,1185.0000000000,264.0000000000
3,872.0000000000,235.0000000000
4,779.0000000000,273.0000000000
1,1494.0000000000,300.0000000000
2,1193.0000000000,265.0000000000
3,884.0000000000,234.0000000000
4,773.0000000000,273.0000000000
1,1498.0000000000,300.0000000000
2,1199.0000000000,265.0000000000
3,894.0000000000,234.0000000000
4,767.0000000000,273.0000000000
1,1498.0000000000,300.0000000000
2,1202.0000000000,264.0000000000
3,901.0000000000,234.0000000000
4,759.0000000000,272.0000000000
1,1497.0000000000,299.0000000000
2,1203.0000000000,264.0000000000
3,905.0000000000,234.0000000000
4,751.0000000000,270.0000000000
1,1493.0000000000,298.0000000000
2,1201.0000000000,263.0000000000
3,906.0000000000,233.0000000000
4,742.0000000000,268.0000000000
1,1486.0000000000,296.0000000000
2,1197.0000000000,262.0000000000
3,904.0000000000,233.0000000000
4,733.0000000000,266.0000000000
1,1477.0000000000,294.0000000000
2,1191.0000000000,261.0000000000
3,900.0000000000,232.0000000000
4,722.0000000000,262.0000000000
1,1467.0000000000,292.0000000000
2,1182.0000000000,259.0000000000
3,892.0000000000,231.0000000000
4,711.0000000000,258.0000000000
1,1454.0000000000,290.0000000000
2,1171.0000000000,257.0000000000
3,882.0000000000,230.0000000000
4,699.0000000000,253.0000000000
1,1439.0000000000,287.0000000000
2,1158.0000000000,255.0000000000
3,870.0000000000,228.0000000000
4,687.0000000000,248.0000000000
1,1423.0000000000,284.0000000000
2,1144.0000000000,252.0000000000
3,856.0000000000,227.0000000000
4,674.0000000000,241.0000000000
1,1406.0000000000,281.0000000000
2,1128.0000000000,249.0000000000
3,841.0000000000,225.0000000000
4,660.0000000000,234.0000000000
1,1389.0000000000,277.0000000000
2,1112.0000000000,246.0000000000
3,824.0000000000,223.0000000000
4,646.0000000000,227.0000000000
1,1371.0000000000,274.0000000000
2,1095.0000000000,243.0000000000
3,806.0000000000,221.0000000000
4,632.0000000000,219.0000000000
1,1353.0000000000,270.0000000000
2,1077.0000000000,240.0000000000
3,788.0000000000,219.0000000000
4,617.0000000000,211.0000000000
1,1336.0000000000,266.0000000000
2,1060.0000000000,237.0000000000
3,770.0000000000,217.0000000000
4,603.0000000000,202.0000000000
1,1319.0000000000,262.0000000000
2,1044.0000000000,233.0000000000
3,752.0000000000,215.0000000000
4,589.0000000000,193.0000000000
1,1303.0000000000,258.0000000000
2,1029.0000000000,230.0000000000
3,735.0000000000,213.0000000000
4,576.0000000000,184.0000000000
1,1289.0000000000,255.0000000000
2,1015.0000000000,227.0000000000
3,719.0000000000,211.0000000000
4,565.0000000000,176.0000000000
1,1277.0000000000,251.0000000000
